product_name,categories_tags,countries_en,ingredients_text,additives_tags
KEFIR cultured lowfat milk MIXED BERRY,"en:beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:dairy-drinks,en:fermented-drinks,en:fermented-milk-drinks,en:kefir",United States,"Pasteurized lowfat milk, nonfat milk, cane sugar, pectin, natural strawberry flavor, natural raspberry flavor, natural blueberry flavor, red beet juice (for color), vitamin a palmitate, vitamin d3, live and active cultures.",en:e440
"Greek style plain unsweetened kefir cultured whole milk, greek style, plain","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:milks,en:yogurts,en:whole-milks","Costa Rica,United States","Pasteurized milk, cream, pectin, vitamin d3, live and active cultures.",en:e440
Unsweetened cultured lowfat kefir,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized cultured low fat milk, nonfat milk, pectin, vitamin a palmitate, vitamin d3.",en:e440
Cultured whole milk kefir,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized cultured milk, pectin, vitamin d3.",en:e440
Polish style unsweetened cultured whole milk kefir,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized cultured milk, pectin, vitamin d3.",en:e440
"Kefir, Cultured Lowfat Milk Smoothie","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized cultured lowfat milk, nonfat milk, cane sugar, pectin, natural pomegranate flavor, natural flavors, red beet juice (for color), vitamin a palmitate, vitamin d3. contains 12 live & active kefir cultures - l. reuteri, l. casei, l. lactis, l. acidophilus, b. lactis, l. rhamnosus, b. bacterium breve, s. diacetylactis, b. bacterium longum, leuconostoc cremoris, s. florentinus, l. plantarum",en:e440
Strawberry original kefir cultured whole milk,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized whole milk, cane sugar, strawberries, strawberry juice, water, organic natural flavor, natural flavor, nonfat dry milk, pectin, guar gum, carrot juice concentrate (color), black currant juice concentrate (color), vitamin d3, live and active cultures.","en:e412,en:e440"
Blueberry original kefir cultured whole milk,"en:beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:dairy-drinks,en:fermented-drinks,en:fermented-milk-drinks,en:kefir",United States,"Pasteurized whole milk, blueberries, cane sugar, blueberry juice, water, natural flavor, nonfat dry milk, pectin, guar gum, carrot juice concentrate (color), blueberry juice concentrate (color), vitamin d3, live and active cultures.","en:e412,en:e440"
"Raspberry original kefir cultured whole milk, raspberry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized whole milk, cane sugar, raspberries, raspberry juice, water, organic natural flavor, natural flavor, nonfat dry milk, pectin, guar gum, carrot juice concentrate (color), blueberry juice concentrate (color), vitamin d3, live and active cultures.","en:e412,en:e440"
Kefir,"en:beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:dairy-drinks,en:fermented-drinks,en:fermented-milk-drinks,en:kefir",United States,"Pasteurized lowfat milk, nonfat milk, cane sugar, pectin, natural coconut flavor, natural flavors, vitamin a palmitate, vitamin d3, live and active cultures.",en:e440
"Strawberry greek style kefir cultured nonfat milk, strawberry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized nonfat milk, cane sugar, pectin, natural strawberry flavor, natural flavors, red beet juice (for color), vitamin a palmitate, vitamin d3, live and active cultures.",en:e440
Mixed berry kefir cultured lowfat milk,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized lowfat milk, nonfat milk, cane sugar, pectin, natural strawberry flavor, natural raspberry flavor, natural blueberry flavor, red beet juice (for color), vitamin a palmitate, vitamin d3, live and active cultures.",en:e440
KEFIR,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized milk, pectin, vitamin d3, live and active cultures.",en:e440
Kefir whole milk,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts",United States,"PASTEURIZED MILK, NONFAT MILK, PECTIN, LACTASE ENZYME, VITAMIN D3, CULTURES.",en:e440
"Banana protein kefir nonfat cultured milk smoothie, banana","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized cultured nonfat milk, cane sugar, whey protein concentrate, pectin, natural banana flavor, natural flavors, vitamin a palmitate, vitamin d3.",en:e440
Kefir Cultured Lowfat Milk Smoothie,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized lowfat milk, nonfat milk, cane sugar, pectin, natural pumpkin pie flavor, natural flavors, annatto extract (for color), vitamin a palmitate, vitamin d3, live and active cultures.",en:e440
"Kefir, cultured lowfat milk smoothie","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized cultured lowfat milk, nonfat milk, cane sugar, oat fiber, pectin, natural blueberry flavor, natural maple flavor, natural flavors, vitamin a palmitate, vitamin d3.",en:e440
"Strawberry kefir cultured lowfat milk smoothie, strawberry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized lowfat milk, nonfat milk, cane sugar, pectin, natural strawberry flavor, natural flavors, red beet juice (for color), vitamin a palmitate, vitamin d3, live and active cultures.",en:e440
"Pomegranate kefir cultured lowfat milk smoothie, pomegranate","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized lowfat milk, nonfat milk, cane sugar, pectin, natural pomegranate flavor, natural flavors, beet juice (for color), vitamin a palmitate, vitamin d3, live and active cultures.",en:e440
Kefir cultured lowfat milk smoothie,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized cultured lowfat milk, nonfat milk, pectin, vitamin a palmitate, vitamin d3.",en:e440
"Chocolate truffle cultured lowfat milk kefir, chocolate truffle","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized lowfat milk, nonfat milk, cane sugar, pectin, natural chocolate flavor, natural flavors, vitamin a palmitate, vitamin d3, live and active cultures.",en:e440
Kefir cultured lowfat milk smoothie,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized lowfat milk, nonfat milk, cane sugar, oat fiber, pectin, natural apple flavor, natural cinnamon flavor, natural flavors, vitamin a palmitate, vitamin d3.",en:e440
"Salted caramel probiotic protein kefir nonfat cultured milk smoothie, salted caramel","en:beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:dairy-drinks,en:fermented-dairy-desserts,en:fermented-drinks,en:yogurts,en:fermented-milk-drinks,en:kefir",United States,"Pasteurized nonfat milk, cane sugar, whey protein concentrate, pectin, natural caramel flavor, natural flavors, vitamin a palmitate, vitamin d3, live and active cultures.",en:e440
Kefir cultured lowfat milk smoothie,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized lowfat milk, nonfat milk, cane sugar, pectin, natural peach flavor, natural flavors, annatto extract (for color), vitamin a palmitate, vitamin d3, live and active cultures.",en:e440
"Mango kefir cultured lowfat milk, mango","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized lowfat milk, nonfat milk, cane sugar, pectin, natural mango flavor, natural flavors, annatto extract (for color), vitamin a palmitate, vitamin d3, live and active cultures.",en:e440
Organic kefir,"en:beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:dairy-drinks,en:fermented-drinks,en:fermented-milk-drinks,en:kefir",United States,"pasteurized organic milk, organic cane sugar, organic coconut natural flavor, other natural flavors, organic nonfat milk, organic honey natural flavor with other natural flavors, pectin, vitamin D3, cultures",en:e440
Organic Kefir Black Cherry,"en:beverages-and-beverages-preparations,en:beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:dairy-drinks,en:fermented-drinks,en:fermented-milk-drinks,en:kefir",United States,"PASTEURIZED ORGANIC MILK, ORGANIC CANE SUGAR, ORGANIC BLACK CHERRY NATURAL FLAVOR WITH OTHER NATURAL FLAVORS, ORGANIC NONFAT MILK, ORGANIC VEGETABLE JUICE (FOR COLOR), PECTIN, VITAMIN D3, CULTURES",en:e440
Kefir cultured lowfat milk smoothie,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized cultured lowfat milk, nonfat milk, cane sugar, pectin, natural coconut flavor, natural flavors, chia powder, vitamin a palmitate, vitamin d3.",en:e440
"Kefir cup strained cultured lowfat milk with strawberry rosehip, strawberry rosehip","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Organic strained kefir: pasteurized organic nonfat milk, organic cream, vitamin a palmitate, vitamin d3, live and active cultures. organic strawberry rosehip prep.: water, organic strawberries, organic sugar, organic strawberry and rosehip flavors, pectin, organic locust bean gum, organic fruit and vegetable juice concentrate (for color).","en:e410,en:e440"
Kefir cup strained cultured lowfat milk with blueberry lavender,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Organic strained kefir: pasteurized organic nonfat milk, organic cream, vitamin a palmitate, vitamin d3, live and active cultures. organic blueberry lavender prep.: water, organic blueberries, organic sugar, organic blueberry and lavender flavors, pectin, organic locust bean gum, organic fruit and vegetable juice concentrate (for color).","en:e410,en:e440"
"Kefir cup strained cultured lowfat milk with raspberry chocolate, raspberry chocolate","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Organic strained kefir: pasteurized nonfat milk*, cream*, vitamin a palmitate, vitamin d3, live and active cultures. organic raspberry chocolate prep.: raspberry puree* (seedless), water, sugar*, cocoa powder*, pectin, raspberry flavor*, locust bean gum*, fruit and vegetable juice concentrate for color*, calcium citrate, lemon juice concentrate*, sodium citrate.","en:e410,en:e440"
Lifeway,"en:beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:dairy-drinks,en:fermented-drinks,en:fermented-milk-drinks,en:kefir","Spain,United States","Pasteurized nonfat milk, pectin, vitamin a palmitate, vitamin d3, live and active cultures.",en:e440
Skyr traditional icelandic whole milk yogurt with blueberries,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Skyr: pasteurized organic whole milk, vitamin d3, live and active cultures. organic blueberry prep.: water, organic blueberries, organic sugar, organic blueberry flavor, pectin, organic locust bean gum, organic fruit and vegetable juice concentrate for color.","en:e410,en:e440"
Strawberry kefir probiotic cultured nonfat milk,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized nonfat milk, cane sugar, pectin, natural strawberry flavor, natural flavors, red beet juice (for color), vitamin a palmitate, vitamin d3, live and active cultures.",en:e440
"Skyr traditional icelandic whole milk yogurt with wildberries, wildberries","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Skyr: pasteurized organic whole milk, vitamin d3, live and active cultures. organic wildberries prep.: water, organic sugar, organic blueberries, organic strawberries, organic raspberry puree, organic flavors, pectin, organic locust bean gum, organic fruit and vegetable juice concentrate for color.","en:e410,en:e440"
"Strawberry banana kefir cultured lowfat milk, strawberry banana","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized nonfat milk, cane sugar, pectin, natural strawberry flavor, natural banana flavor, natural flavors, red beet juice (for color), vitamin a palmitate, vitamin d3, live and active cultures.",en:e440
Raspberry kefir cultured nonfat milk,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized nonfat milk, cane sugar, pectin, natural raspberry flavor, natural flavors, red beet juice (for color), vitamin a palmitate, vitamin d3, live and active cultures.",en:e440
"Blueberry kefir cultured nonfat milk, blueberry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized nonfat milk, cane sugar, pectin, natural blueberry flavor, natural flavors, grape juice (for color), vitamin a palmitate, vitamin d3, live and active cultures.",en:e440
Cultured lowfat milk smoothie,"en:beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:dairy-drinks,en:fermented-dairy-desserts,en:fermented-drinks,en:yogurts,en:fermented-milk-drinks,en:kefir",United States,"Pasteurized cultured lowfat milk, nonfat milk, pectin, natural key lime flavor, natural flavors, stevia leaf extract, vitamin a palmitate, vitamin d3.","en:e440,en:e960"
"Apple pear cobbler kefir cultured lowfat milk smoothie, apple pear cobbler","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized lowfat milk, nonfat milk, pectin, natural apple flavor, natural pear flavor, natural flavors, stevia leaf extract, vitamin a palmitate, vitamin d3, live and active cultures.","en:e440,en:e960"
Kefir cultured lowfat milk smoothie,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized cultured lowfat milk, nonfat milk, pectin, natural orange flavor, natural flavors, annatto extract (for color), stevia leaf extract, vitamin a palmitate, vitamin d3.","en:e440,en:e960"
"Triple berry tart kefir cultured lowfat milk smoothie, triple berry tart","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:milks,en:yogurts",United States,"Pasteurized lowfat milk, nonfat milk, pectin, natural strawberry flavor, natural raspberry flavor, natural blueberry flavor, natural flavors, red beet juice (for color), stevia leaf extract, vitamin a palmitate, vitamin d3, live and active cultures.","en:e440,en:e960"
Banana flavoured milk,"en:beverages,en:dairies,en:dairy-drinks,en:milks","France,United Kingdom","semi-skimmed milk (93%), sugar, dried skimmed milk, concentrated banana juice, stabiliser: carrageenan, xanthan gum, banana flavouring, colour: carotenes,","en:e160a,en:e407,en:e415"
Almond,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:dairy-substitutes,en:milk-substitutes,en:nuts-and-their-products,en:plant-based-beverages,en:plant-based-milk-alternatives,en:nut-based-drinks,en:almond-based-drinks,en:sweetened-plain-almond-based-drinks",Trinidad and Tobago,"Water, evaporated cane juice, almond paste (1.9%), tricalcium phosphate (calcium), sunflower lecithin (emulsifier), sea salt, stabilisers (carob gum, gellan gum), vitamin D2, Vitamin A.","en:e322,en:e322i,en:e410,en:e418"
Non-dairy creamer,"en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Water, corn syrup, sunflower oil, and less than 2% of sodium caseinate (a milk derivative*), mono & diglycerides, sodium stearoyl lactylate, dipotassium phosphate and polysorbate 60.","en:e340,en:e340ii,en:e435,en:e471,en:e481"
"Vanilla whole milk greek yogurt, vanilla","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized skim milk, cream, sugar, natural flavors, pectin, locust bean gum, citric acid, calcium chloride. contains five live active cultures including; s. thermophilus,l. bulgaricus, l. acidophilus, bifidus and l. casei.","en:e330,en:e410,en:e440"
Chocolate 1% Low Fat Milk,"en:beverages,en:dairies,en:dairy-drinks,en:milks,en:flavoured-milks,en:chocolate-milks",United States,"Lowfat milk, corn syrup, fat free milk, cocoa processed with alkali, natural and artificial flavor, salt, guar gum, carrageenan, ascorbic acid (vitamin c), vitamin a palmitate, vitamin d3.","en:e300,en:e407,en:e412"
"Blueberry greek nonfat yogurt, blueberry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized skim milk, blueberries, sugar, pectin, natural flavors, locust bean gum, sodium citrate, calcium chloride, fruit & vegetable juice (color), citric acid. contains five live active cultures including; s. thermophilus, l. bulgaricus, l. acidophilus, bifidus and l. casei.","en:e330,en:e331,en:e410,en:e440"
"Peach greek nonfat yogurt, peach","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized skim milk, peaches, sugar, natural flavors, pectin, locust bean gum. contains five live active cultures including; s. thermophilus, l bulgaricus, l acidophilus, bifidus and l casel.","en:e410,en:e440"
"Black cherry greek nonfat yogurt, black cherry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized skim milk, sugar, cherries, cherry juice concentrate, natural flavors, pectin, locust bean gum, vegetable juice concentrate (color), sodium citrate, citric acid, calcium chloride. contains five live active cultures including; s. thermophilus, l. bulgaricus, l. acidophilus, bifidus and l. casel.","en:e330,en:e331,en:e410,en:e440"
"Pineapple greek nonfat yogurt, pineapple","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized skim milk, pineapple, sugar, pineapple juice concentrate, natural flavor, pectin, locust bean gum, turmeric (color). contains five live active cultures including; s. thermophilus, l. bulgaricus, l. acidophilus, bifidus and l. casei.","en:e410,en:e440"
"Strawberry banana greek nonfat yogurt, strawberry banana","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized skim milk, sugar, strawberries, banana puree, natural flavors, pectin, locust bean gum, sodium citrate, malic acid, citric acid, calcium chloride, vegetable juice concentrate (color). contains five live active cultures including; s. thermophilus, l. bulgaricus, l. acidophilus, bifidus and l. casei.","en:e296,en:e330,en:e331,en:e410,en:e440"
"Vanilla greek nonfat yogurt, vanilla","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized skim milk, sugar, natural flavors, pectin, locust bean gum, citric acid, calcium chloride.","en:e330,en:e410,en:e440"
"Vanilla greek nonfat yogurt, vanilla","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized skim milk, sugar, natural flavors, pectin, locust bean gum, citric acid, calcium chloride. contains five live active cultures including: s. thermophilus, l. bulgaricus, l. acidophilus, bifidus, and l. casei.","en:e330,en:e410,en:e440"
"Vanilla blended lowfat yogurt, vanilla","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:low-fat-yogurts",United States,"Cultured pasteurized grade a low fat milk, water, sugar, modified food starch, natural flavor, annatto extract and turmeric (color), carrageenan, pectin, citric acid, vanilla extract, vitamin a palmitate, vitamin d3.","en:e330,en:e407,en:e440"
Plain light nonfat yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a nonfat milk, food starch-modified, whey protein concentrate, carrageenan, pectin, calcium chloride, potassium sorbate (to maintain freshness), vitamin a palmitate, vitamin d3.","en:e202,en:e407,en:e440"
Light vanilla nonfat yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a nonfat milk, fructose, modified corn starch, whey protein concentrate, natural flavor, carrageenan, pectin, calcium chloride, potassium sorbate (to maintain freshness), sucralose, acesulfame potassium, vitamin a palmitate, vitamin d3.","en:e202,en:e407,en:e440,en:e950,en:e955"
"Original non-dairy creamer, original","en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Corn syrup solids, vegetable oil (contains one or more of the following: palm, palm kernel, coconut, soybean), sodium caseinate (a milk derivative), dipotassium phosphate, monoglycerides, contains less than 2% of silicon dioxide, natural and artificial flavors, artificial color.","en:e340,en:e340ii"
"Original lite non-dairy creamer, original lite","en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Corn syrup solids, vegetable oil* (contains one or more of the following: palm, palm kernel, coconut, soybean), contains less than 2% of sugar, sodium caseinate (a milk derivative), dipotassium phosphate, monoglycerides, artificial colors, silicon dioxide, natural and artificial flavor.","en:e340,en:e340ii"
"Original non-dairy creamer, original","en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Corn syrup solids, vegetable oil (contains one or more of the following: palm, palm kernel, coconut, soybean), sodium caseinate (a milk derivative), dipotassium phosphate, monoglycerides, contains less than 2% of silicon dioxide, natural and artificial flavors, artificial color.","en:e340,en:e340ii"
Hemp Creamer Unsweetened Original,"en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer","United States,World","Hemp cream (filtered water, hemp seeds), contains 2% or less of: dipotassium phosphate, natural flavors.","en:e340,en:e340ii"
"French vanilla lightly sweetened hemp creamer, french vanilla","en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Hemp cream (filtered water, hemp seeds), cane sugar, contains 2% or less of: dipotassium phosphate, natural flavors.","en:e340,en:e340ii"
Hemp Creamer Golden-Milk,"en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer","United States,World","Hemp cream (filtered water, hemp seeds), cane sugar, dipotassium phosphate, natural flavors, turmeric extract.","en:e100,en:e340,en:e340ii"
Oat Creamer Pistachio Crème,"en:plant-based-foods-and-beverages,en:dairy-substitutes,en:creamer","United States,World","Oatmilk, Pistachio Milk, Cane Sugar, Hemp Seeds, Natural Flavors, Dipotassium Phosphate.","en:e340,en:e340ii"
Pistachio Barista Edition - Blended with Rice,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives",Canada,"Filtered water, Pistachios, Rice, Cane sugar, Dipotassium phosphate, Salt.","en:e340,en:e340ii"
Milked Almonds Barista,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:dairy-substitutes,en:milk-substitutes,en:nuts-and-their-products,en:plant-based-beverages,en:plant-based-milk-alternatives,en:nut-based-drinks,en:almond-based-drinks","Canada,United States,World","Filtered water, Almonds, Rice, Cane sugar, Dipotassium phosphate, Salt.","en:e340,en:e340ii"
Oat Barista,"en:plant-based-foods-and-beverages,en:beverages,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives","United States,World","Filtered Water, Whole Grain Oats, Contains 2% or Less of: Cane Sugar, Dipotassium Phosphate, Salt. nospr BEST SERVED CHILLED. REFRIGERATE & USE 7-10 DAYS","en:e340,en:e340ii"
"Elmhurst Harvest, Real Walnut Beverage, Original","en:plant-based-foods-and-beverages,en:beverages,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives",United States,"Walnut base (filtered water, walnuts), cane sugar, calcium carbonate, walnut flavor with other natural flavors, sea salt, sunflower oil, xanthan gum, guar gum, gellan gum, vitamin a (palmitate), vitamin d3, vitamin e (tocopheryl acetate), vitamin b12","en:e170,en:e170i,en:e412,en:e415,en:e418"
Premium walnut beverage,"en:plant-based-foods-and-beverages,en:beverages,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives",United States,"Walnut base (filtered water, walnuts), cane sugar, cocoa (processed with alkali), walnut flavor with other natural flavors, calcium carbonate, sea salt, sunflower oil, xanthan gum, guar gum, gellan gum, vitamin a (palmitate), vitamin d3, vitamin e (tocopheryl acetate), vitamin b12.","en:e170,en:e170i,en:e412,en:e415,en:e418"
Premium pistachio beverage,"en:plant-based-foods-and-beverages,en:beverages,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives",United States,"Pistachio base (filtered water, pistachios), cane sugar, calcium carbonate, pistachio flavor with other natural flavors, sea salt, sunflower oil, xanthan gum, guar gum, gellan gum, vitamin a (palmitate), vitamin d3, vitamin e (tocopheryl acetate), vitamin b12.","en:e170,en:e170i,en:e412,en:e415,en:e418"
Chocolate oat milk,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks",United States,"Oat base (water, oats), cane sugar. Contains 2% or less of: cocoa powder processed with alkali, low erucic acid rapeseed oil. calcium carbonate, natural flavors. sea salt, tricalcium phosphate, dicalcium phosphate, riboflavin, vitamin A, vitamin D2, vitamin B12.","en:e101,en:e101i,en:e170,en:e170i,en:e341,en:e341ii,en:e341iii"
Grade A Goat Milk Yogurt Plain,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:goat-milk-yogurts",United States,"PASTEURIZED GOAT MILK, MODIFIED TAPIOCA STARCH, PECTIN, SUGAR, LIVE AND ACTIVE CULTURES (STREPTOCOCCUS THERMOPHILUS, BIFIDOBACTERIUM LACTIS, LACTOBACILLUS ACIDOPHILUS, L. CASEI, L. RHAMNOSUS, L. LACTIS, L. BULGARICUS)",en:e440
,"en:beverages,en:dairies,en:dairy-drinks,en:flavoured-milks,en:vanilla-milks",United States,"Milk, Sucrose, Natural and Artificial Flavor, Carrageenan, Guar Gum, Maltodextrin, FD&C Blue #1. Vitamin D3","en:e133,en:e407,en:e412"
Coconut milk,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:plant-based-creams,en:plant-based-creams-for-cooking,en:coconut-milks-and-creams",United States,"coconut extract, water, stabilizer (guar gum, carboxy methyl cellulose), emulsifier (polysorbate60), antioxidant (citric acid, sodium metabisulphie) contains: sulphur dioxide, coconut","en:e220,en:e330,en:e412,en:e466"
Coconut milk,"en:plant-based-foods-and-beverages,en:beverages,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives",United States,"Coconut, water, guar gum.",en:e412
