product_name,categories_tags,countries_en,ingredients_text,additives_tags
Lightly glazed pie,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), high fructose corn syrup, palm oil & fractionated palm oil, water, cherries, sugar, modified corn starch, contains 2% or less of: salt, preservatives (sodium propionate, sodium benzoate, citric acid), corn starch, xanthan gum, wheat flour, malted barley flour, dextrose, calcium carbonate, agar, red 40, natural flavors, mono - & diglycerides, sorbitan monostearate, soy lecithin.","en:e129,en:e211,en:e281,en:e322,en:e322i,en:e330,en:e406,en:e415,en:e471,en:e491"
Mini oatmeal cookies with real milk chocolate,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:chocolate-biscuits",United States,"Milk chocolate (sugar, cocoa butter, chocolate liquor, whole milk powder, soy lecithin, artificial flavor), whole rolled oats, sugar, butter, enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), raisins (raisins, palm and/or cottonseed and/or canola oil), molasses, sodium bicarbonate, salt, soy lecithin, natural flavor.","en:e322,en:e322i"
Multi-Grain Country Club Crackers,"en:snacks,en:salty-snacks,en:sweet-snacks,en:appetizers,en:biscuits-and-cakes,en:biscuits-and-crackers,en:crackers-appetizers",United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), high oleic canola and/or soybean oil with tbhq and citric acid for freshness, sugar, whole wheat flour, defatted wheat germ, contains 2% or less of: salt, oat bran, high fructose corn syrup, leavening (sodium acid pyrophosphate, baking soda, monocalcium phosphate), degerminated yellow corn flour, corn syrup, cornstarch, soy lecithin, sodium sulfite.","en:e221,en:e322,en:e322i,en:e341,en:e341i,en:e450,en:e450i,en:e500,en:e500ii"
Original chocolate sandwich cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Sugar, wheat flour, vegetable shortening (soybean oil, hydrogenated soybean oil, palm oil), cocoa (processed with alkali), dextrose, contains 2% or less of: molasses, sodium bicarbonate, salt, ammonium bicarbonate, natural and artificial flavors, soy lecithin, ethyl maltol, propylene glycol.","en:e1520,en:e322,en:e322i,en:e500,en:e500ii,en:e503,en:e503ii,en:e637"
Golden vanilla sandwich cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Sugar, wheat flour, vegetable shortening (soybean oil, hydrogenated soybean oil, palm oil), dextrose, contains 2% or less: sodium bicarbonate, salt, soy lecithin, vanilla extract, ammonium bicarbonate, monocalcium phosphate.","en:e322,en:e322i,en:e341,en:e341i,en:e500,en:e500ii,en:e503,en:e503ii"
Breakfast cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Organic enriched flour (organic wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), organic whole rolled oats, organic cane sugar, organic whole rolled rye, organic sunflower oil, organic whole oat flour, organic brown sugar, organic malt extract, organic nonfat dry milk, sodium bicarbonate, organic cinnamon, organic soy lecithin, salt, natural flavor.","en:e322,en:e322i"
Classic entertainment crackers,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes",United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sunflower oil and/or canola oil (contains ascorbic acid and rosemary extract [preservatives]), sugar, corn syrup, malted barley extract, salt, ammonium bicarbonate, sodium bicarbonate, natural flavor, monocalcium phosphate, sodium metabisulfite, enzymes.","en:e223,en:e341,en:e341i,en:e392,en:e500,en:e500ii,en:e503,en:e503ii"
Soft baked bars,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Enriched bleached flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), fructose, palm and/or palm kernel oil, blueberries, corn syrup, raisins (raisins, palm and/or cottonseed and/or sunflower oil), glycerin, apple puree, canola and/or soybean oil, egg yolks (egg yolks, sugar), wheat starch, modified corn starch, baking powder (sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate, calcium sulfate), oat fiber, blueberry powder (blueberries, corn starch, maltodextrin, cane sugar, natural flavor, sunflower lecithin), invert sugar, gum blend (xanthan gum, locust bean gum, guar gum), salt, sodium bicarbonate, soy lecithin, sodium propionate (preservative), soy protein, skim milk powder, peanuts, almonds, natural flavor.","en:e281,en:e322,en:e322i,en:e341,en:e341i,en:e410,en:e412,en:e415,en:e422,en:e450,en:e450i"
Halloween sugar cookie kit,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:baking-mixes,en:cake-mixes",United States,"Cookie mix: enriched wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, natural and artificial flavors, baking powder (sodium acid pyrophosphate, baking soda, corn starch, monocalcium phosphate), baking soda, salt. color powders: dextrose, yellow 6 lake, red 40 lake, yellow 5 lake, blue 1 lake, yellow 5, blue 1. frosting mix: confectioners' sugar (sugar, corn starch), natural vanilla flavor, natural butter flavor.","en:e102,en:e110,en:e129,en:e133,en:e341,en:e341i,en:e450,en:e450i,en:e500,en:e500ii"
Brains! vanilla cupcake kit,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:baking-mixes,en:cake-mixes",United States,"Cupcake mix: sugar, enriched cake flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), shortening (palm oil, mono and diglycerides, polysorbate 60), baking powder (sodium acid pyrophosphate, baking soda, corn starch, monocalcium phosphate), skim milk solids, modified corn starch, natural and artificial flavors, emulsifier (monoglycerides, tocopherol, ascorbic acid, citric acid), baking soda, salt. frosting mix: confectioners' sugar (sugar, corn starch), natural and artificial flavors, red 40.","en:e129,en:e306,en:e330,en:e341,en:e341i,en:e435,en:e450,en:e450i,en:e471,en:e500,en:e500ii"
"Miniature eclairs, pastry filled with creamy custard","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Skim milk, water, eggs, cream, sugar, enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), palm oil, vegetable oils (coconut, palm/kernel and/or soybean oil), modified corn starch, dextrose, milk, cocoa powder, cocoa butter, egg yolk, stabilizers (sodium alginate, carrageenan, locust bean gum, sodium citrate), mono - and diglycerides, corn starch, soy lecithin, natural and artificial vanilla flavor, beta carotene (for color), vanilla extract, modified potato starch, carboxymethycellulose, bourbon vanilla extract.","en:e160a,en:e160ai,en:e322,en:e322i,en:e331,en:e401,en:e407,en:e410,en:e471"
Monster eyeballs sugar cookie kit,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:baking-mixes,en:cake-mixes",United States,"Cookie mix: enriched wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, natural and artificial flavors, baking powder (sodium acid pyrophosphate, baking soda, corn starch, monocalcium phosphate), baking soda, salt. candy eyes: dextrose, corn starch, dextrin, magnesium stearate, gum arabic, shellac, artificial flavor, carnauba wax, titanium dioxide color, yellow 5, red 40, blue 1. color powder: dextrose, yellow 5 lake, blue 1 lake.","en:e102,en:e129,en:e133,en:e1400,en:e341,en:e341i,en:e414,en:e450,en:e450i,en:e500,en:e500ii,en:e572,en:e903,en:e904"
Playful skull sugar cookie kit,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:baking-mixes,en:cake-mixes",United States,"Cookie mix: enriched wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, natural and artificial flavors, baking powder (sodium acid pyrophosphate, baking soda, corn starch, monocalcium phosphate), baking soda, salt. royal icing mix: confectioners' sugar (sugar, corn starch), dried egg whites, cream of tartar, natural and artificial flavor. icing pen: sugar, palm oil, canola oil, water, corn syrup, mono and diglycerides, red 40, salt, modified corn starch, blue 1, potassium sorbate (preservative), polysorbate 60, artificial flavor, yellow 5, yellow 6, citric acid.","en:e102,en:e110,en:e129,en:e133,en:e202,en:e330,en:e336,en:e336i,en:e341,en:e341i,en:e435,en:e450,en:e450i,en:e471,en:e500,en:e500ii"
Vanilla sandwich cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Enriched wheat flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), sugar, shortening (palm oil, canola oil, modified palm oil), popping candy (sugar, lactose, corn syrup solids, titanium dioxide, color [red 40, blue 1], carbon dioxide [for popping effect]), invert syrup, corn starch, salt, sodium bicarbonate, natural and artificial flavors, soy lecithin.","en:e129,en:e133,en:e171,en:e290,en:e322,en:e322i,en:e500,en:e500ii"
Coconut lime sandwich cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Sugar, enriched wheat flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), palm oil, coconut, invert syrup, canola oil, salt, sodium bicarbonate, natural and artificial flavors, soy lecithin, ammonium bicarbonate, color (yellow 5 lake, blue 1 lake), citric acid (for tartness).","en:e102,en:e133,en:e322,en:e322i,en:e330,en:e503,en:e503ii"
"Apple Cinnamon Animal Crackers, Apple Cinnamon","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits-and-crackers,en:biscuits",United States,"Organic Enriched Wheat Flour (Organic Wheat Flour, Niacin, Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Organic Cane Sugar, Organic Palm Oil, Organic Invert Syrup, Organic Apple Powder (Organic Apple, Organic Rice Flour, Organic Sunflower Lecithin), Organic Natural Flavor, Sea Salt, Sodium Bicarbonate, Organic Cinnamon, Organic Soy Lecithin.","en:e322,en:e322i"
Chocolate chip cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Organic enriched wheat flour (organic wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), organic chocolate chips (organic cane sugar, organic chocolate liquor, organic cocoa butter, organic soy lecithin [emulsifier]), organic palm oil, organic cane sugar, organic brown sugar, organic invert syrup, sea salt, natural flavors, sodium bicarbonate, ammonium bicarbonate, organic vanilla extract.","en:e322,en:e322i,en:e500,en:e500ii,en:e503,en:e503ii"
Oatmeal Raisin Cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Organic enriched wheat flour (organic wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), organic palm oil, organic cane sugar, organic rolled oats, organic raisins, organic invert syrup, organic cinnamon, sodium bicarbonate, sea salt, organic soy lecithin.","en:e322,en:e322i"
duplex sandwich cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Sugar, enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), canola oil, wheat starch, cocoa powder processed with alkali, invert syrup, natural flavors, salt, baking soda, soy lecithin.","en:e322,en:e322i,en:e500,en:e500ii"
Hazelnut spread with breadsticks,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes",United States,"Spread (sugar, vegetable oil [palm], hazelnuts, cocoa powder, skimmed milk powder, whey milk powder, lactose, soy lecithin, natural vanilla flavor), breadsticks (enriched wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamine, mononitrate, riboflavin, folic acid], palm oil, salt, corn and malt syrup, yeast).","en:e322,en:e322i"
Gluten free Chocolate Chip Cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"gluten free blend (rice flour, organic corn flour, soy flour, potato flour, potato starch, corn starch, tapioca starch, xanthan gum, carrageenan, arabic gum), chocolate chips (sugar, chocolate liquor, cocoa butter, soy lecithin, vanilla extract), brown sugar, sugar, palm oil, canola oil whole egg powder, invert syrup, sodium bicarbonate, natural flavors, soy lecithin, sea salt,","en:e322,en:e322i,en:e407,en:e415,en:e500,en:e500ii"
Gluten free vanilla flavored sandwich cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Sugar, gluten free flour (organic corn flour, rice flour, potato starch, corn starch, tapioca starch, potato flour, soy flour, carrageenan, arabic gum, xanthan gum), palm oil, canola oil, invert syrup, egg white powder, natural flavors, sea salt, sodium bicarbonate, soy lecithin, ammonium bicarbonate.","en:e322,en:e322i,en:e407,en:e415,en:e500,en:e500ii,en:e503,en:e503ii"
"Petite sponge cake, chocolate","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Cake (wheat flour, egg, sugar, rapeseed oil, glycerol, natural flavors, skimmed-milk powder, baking powder [diphosphate, sodium carbonate], salt). chocolate filling (sugar, sunflower oil, chocolate powder [sugar, cocoa powder], lactose, soy lecithin, natural vanilla flavor).","en:e322,en:e322i,en:e422,en:e450,en:e500,en:e500i"
"Strawberry petite sponge cake, strawberry","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Cake (wheat flour, egg, sugar, rapeseed oil, glycerol, natural flavors, skimmed-milk powder, baking powder [diphosphate, sodium carbonate], salt). strawberry filling (sugar, strawberry puree concentrate, invert sugar syrup, glycerol, pectin, lactic acid, natural flavor, salt).","en:e270,en:e422,en:e440,en:e450,en:e500,en:e500i"
"Kroger, big baked cheese bits crackers, original","en:snacks,en:salty-snacks,en:appetizers,en:biscuits-and-crackers,en:crackers-appetizers",United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), canola and/or soybean and/or palm oil (with tbhq for freshness), cheddar and skim milk cheese (skim milk, whey, milk protein concentrate, cheese cultures, salt, enzymes, annatto extract [color]), contains 2% or less of: salt, paprika, yeast extract, yeast, paprika oleoresin (color), annatto and turmeric extracts (color), baking soda, natural flavors.","en:e100,en:e160b,en:e160c,en:e500,en:e500ii"
"Kroger, so cheesy!, reduced fat baked crackers, cheese bits","en:snacks,en:salty-snacks,en:appetizers,en:biscuits-and-crackers,en:crackers-appetizers",United States,"Enriched flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), canola and/or soybean and/or palm oil, cheddar and skim milk cheese (skim milk, whey milk protein concentrate, cheese cultures, salt, enzymes, annatto extract [color], contains 2% or less of: salt, yeast extract, paprika yeast, natural flavor, baking soda, paprika oleoresin (color), annatto and turmeric extract (color).","en:e100,en:e160b,en:e160c,en:e500,en:e500ii"
"Kroger, so cheesy! baked cheese bits crackers, white cheddar","en:snacks,en:salty-snacks,en:appetizers,en:biscuits-and-crackers,en:crackers-appetizers",United States,"Enriched flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), high oleic canola oil, cheddar cheese and white cheddar cheese (pasteurized milk, cheese cultures, salt, enzymes), contains 2% or less of: salt, whey, maltodextrin, monosodium glutamate, leavening (yeast, baking soda), whey protein concentrate, butter powder, natural flavor, lactic acid, buttermilk, citric acid, sodium phosphate, disodium phosphate, yeast extract, lactose, skim milk, sodium caseinate, colored with annatto and turmeric extract.","en:e100,en:e270,en:e330,en:e339,en:e339ii,en:e500,en:e500ii,en:e621"
"Graham Crackers, Honey","en:snacks,en:salty-snacks,en:sweet-snacks,en:appetizers,en:biscuits-and-cakes,en:biscuits-and-crackers,en:biscuits,en:crackers-appetizers",United States,"Organic wheat flour, organic dried cane syrup, organic high oleic safflower oil, organic whole wheat flour, organic molasses, organic honey, cane syrup, contains less than 2% of each of the following: sea salt, baking soda, ammonium bicarbonate, cream of tartar, citric acid.","en:e330,en:e336,en:e336i,en:e500,en:e500ii,en:e503,en:e503ii"
"Private selection, sea salt caramel chocolate chunk","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Enriched bleached wheat flour (flour, ascorbic acid [dough conditioner], niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, semi-sweet chocolate chunks (sugar, chocolate liquor, cocoa butter, dextrose, soy lecithin, vanilla extract), baking caramel (sugar, palm kernel oil and palm oil, sorbitol, nonfat milk, corn syrup, natural and artificial flavor, food starch modified [tapioca], salt, mono and diglycerides, carrageenan, soy lecithin, disodium phosphate, sodium citrate), butter, non-hydrogenated margarine (palm and palm kernel oil, canola oil, water, salt, whey powder, vegetable monoglycerides, soy lecithin,potassium sorbate [preservative], citric acid, artificial flavor, vitamin a palmitate, colored with beta carotene, vitamin d3), eggs, water, invert sugar, sea salt, baking soda, natural flavor.","en:e202,en:e322,en:e322i,en:e330,en:e339ii,en:e407,en:e420,en:e471,en:e500,en:e500ii"
"Psst, soft baked chocolate chip cookies","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Enriched bleached wheat flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), folic acid), sugar, canola and/or soybean and/or palm oil, dark chocolate flavored confectionery chip (sugar, hydrogenated palm kernel oil, cocoa powder [processed with alkali], soy lecithin [emulsifier], iodized salt, artificial flavor [vanillin]), high fructose corn syrup, corn syrup, contains 2% or less of: salt, baking soda, whey, eggs, natural and artificial flavors, caramel color, cocoa, baking powder (sodium acid pyrophosphate, baking soda, corn starch, calcium phosphate).","en:e150c,en:e322,en:e322i,en:e450,en:e450i,en:e500,en:e500ii"
"Psst..., dutch cocoa cookies","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Enriched bleached wheat flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), sugar, high fructose corn syrup, canola and/or soybean and/or palm oil, corn syrup, contains 2% or less of: cocoa (processed with alkali), cocoa, natural and artificial flavors, caramel color, salt, eggs, baking soda, whey, soy lecithin (emulsifier).","en:e150c,en:e322,en:e322i,en:e500,en:e500ii"
"Psst..., soft baked cookies, oatmeal raisin","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Enriched bleached wheat flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), sugar, canola and/or soybean and/or palm oil, whole grain oats, high fructose corn syrup, raisin paste, raisins, corn syrup, contains 2% or less of: eggs, salt, baking soda, whey, spice, natural and artificial flavors, caramel color, soy lecithin (emulsifier).","en:e150c,en:e322,en:e322i,en:e500,en:e500ii"
Peanut butter fudge cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Sugar, enriched flour (wheat flour, nicin, reduced iron, thimine mononitrate, riboflavin, folic acid). vegetable oil (palm kernel, palm), peanut butter (peanuts, corn syrup solids, palm oil, salt), high fructose corn syrup, coca (processed with alkali), cornstarch, corn sugar, salt, baking soda (leavening). soy lecithin, monocalcium phosphate (leavening). natural and artificial flavor, ammonium bicarbonate (leavening).","en:e322,en:e322i,en:e341,en:e341i,en:e500,en:e500ii,en:e503,en:e503ii"
Mint fudge cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Sugar, vegetable oil (palm kernel, palm)enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), cocoa (processed with alkali), cornstarch, modified corn starch, high fructose corn syrup, soy lecithin, salt, baking soda (leavening), ammonium bicarbonate (leavening), peppermint oil, artificial flavor.","en:e322,en:e322i,en:e500,en:e500ii,en:e503,en:e503ii"
High fiber brownies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Chicory root extract (inulin), enriched what flour (bleached wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, chocolate flavored chips (sugar, palm kernel and palm oil, cocoa [processed with alkali], dextrose, whey powder, soy lecithin, natural flavor), whole grain wheat flour, cocoa (processed with alkali), fructose, glycerin, vegetable oil blend (high oleic canola oil and/or high oleic sunflower oil), palm oil, less than 2% of: palm kernel oil, leavening (baking soda, sodium acid pyrophosphate, monocalcium phosphate), dried egg whites, corn starch, nonfat milk, cocoa powder, salt, natural flavor, xanthan gum, soy lecithin.","en:e322,en:e322i,en:e341,en:e341i,en:e415,en:e422,en:e450,en:e450i,en:e500,en:e500ii"
"Kroger, baking chips, salted caramel","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Sugar, palm kernel and palm oil, whole milk solids, nonfat dry milk solids, salt, cocoa powder, soy lecithin (an emulsifier), paprika extract (added for color), and natural flavor.","en:e160c,en:e322,en:e322i"
"Inter-american products, mini marias galletas cookies","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Wheat flour, sugar, non-hydrogenated palm oil (contains tbhq, ascorbyl palmitate, tocopherols), inverted sugar syrup, sodium bicarbonate, salt, artificial flavor, soy lecithin, ammonium bicarbonate, monocalcium phosphate.","en:e304,en:e304i,en:e306,en:e319,en:e322,en:e322i,en:e341,en:e341i,en:e500,en:e500ii,en:e503,en:e503ii"
Complete buttermilk pancake & waffle mix,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:sweet-snacks,en:biscuits-and-cakes,en:cereals-and-their-products,en:cakes,en:cooking-helpers,en:baking-mixes,en:dessert-mixes,en:pastry-helpers,en:cake-mixes,en:pancake-mixes",United States,"Enriched bleached flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid, malted barley flour, enzymes, ascorbic acid), sugar. contains 2% or less of the following: buttermilk., baking soda, sodium aluminum phosphate, monocalcium phosphate, propylene glycol monoester, mono-diglycerides, sodium stearoyl lactylate, monoglyceride, soybean oil, soy flour, dextrose, salt, palm oil, corn syrup solids, sodium caseinate (milk protein), dipotassium phosphate, food starch-modified.","en:e340,en:e340ii,en:e341,en:e341i,en:e481,en:e500,en:e500ii,en:e541"
"Kroger, chocolate cookies, marshmallow fudge","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Sugar, enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), corn syrup, palm kernel and palm oils, high fructose corn syrup, cocoa (processed with alkali), canola oil, gelatin, soy lecithin, baking soda, salt, monocalcium phosphate, modified corn starch, enzyme modified soy protein, chocolate, artificial flavor, sodium hexametaphosphate.","en:e322,en:e322i,en:e341,en:e341i,en:e428,en:e452,en:e452i,en:e500,en:e500ii"
"Simple truth organic, breakfast cookies, oat","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Organic wheat flour, organic whole rolled oats, organic dried cane syrup, organic whole rolled rye, organic sunflower oil, organic whole oat flour, organic brown sugar, organic malt extract, organic nonfat dry milk, sodium bicarbonate, organic soy lecithin, salt, natural flavor.","en:e322,en:e322i,en:e500,en:e500ii"
Chocolate lava cake,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:baking-mixes,en:cake-mixes",United States,"Sugar, canola oil, whole eggs, chocolate powder (sugar, cocoa mass). wheat flour, water, glycerol and xanthan gum (stabilizers), cocoa powder, diphosphates and sodium carbonate (raising agents), wheat starch, potassium sorbate (preservative), salt.","en:e202,en:e415,en:e422,en:e450,en:e500,en:e500i"
Raspberry filling with white buttercreme icing yellow cake,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Cake-sugar, enriched bleached flour (bleached wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, soybean oil, eggs, egg whites, modified corn starch, contains 2% or less of: nonfat milk, salt, leavening (sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate), vital wheat gluten, emulsifiers (sorbitan monostearate, mono - and diglycerides, polysorbate 60, sodium stearoyl lactylate, soy lecithin), artificial and natural flavors, b-carotene (for color), dextrose, maltodextrin, gum acacia, partially hydrogenated soybean oil. icing-sugar, shortening (interesterified soybean oil, soybean oil, palm oil, canola oil, hydrogenated cottonseed oil, mono - and diglycerides, polysorbate 60, tbhq [preservative]), corn syrup, water, contains 2% or less of: salt, citric acid, corn starch, modified corn starch, high fructose corn syrup, dextrose, maltodextrin, guar gum, locust bean gum, alpha tocopherol, natural and artificial flavor, titanium dioxide (for color), blue 1, blue 2, yellow 5 lake, yellow 5, yellow 6, red 40, red 40 lake, red 3, blue 2 lake, yellow 6 lake, phosphoric acid, potassium sorbate and sodium benzoate (preservatives). raspberry fillings-high fructose corn syrup, water, red raspberries, corn starch modified, sugar, citric acid, sodium citrate, salt, potassium sorbate and sodium benzoate (preservatives), gellan gum, red 40, blue 1, natural and artificial flavor.","en:e102,en:e110,en:e127,en:e129,en:e132,en:e133,en:e171,en:e202,en:e211,en:e307,en:e319,en:e322,en:e322i,en:e330,en:e331,en:e338,en:e341,en:e341i,en:e410,en:e412,en:e414,en:e418,en:e435,en:e450,en:e450i,en:e471,en:e481,en:e491,en:e500,en:e500ii"
Yellow cake lemon filling with white buttercreme icing,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Cake-sugar, enriched bleached flour (bleached wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, soybean oil, eggs, egg whites, modified corn starch. contains 2% or less of: nonfat milk, salt, leavening (sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate), vital wheat gluten, emulsifiers (sorbitan monostearate, mono - and diglycerides, polysorbate 60, sodium stearoyl lactylate, soy lecithin), artificial and natural flavors, b-carotene (for color), dextrose, maltodextrin, gum acacia, partially hydrogenated soybean oil. icing-sugar, shortening (interesterified soybean oil, soybean oil, palm oil, canola oil, hydrogenated cottonseed oil, mono - and diglycerides, polysorbate 60, tbhq [preservative]), corn syrup, water. contains 2% or less of: salt, citric acid, corn starch, modified corn starch, high fructose corn syrup, dextrose, maltodextrin, guar gum, locust bean gum, alpha tocopherol, natural and artificial flavor, titanium dioxide (for color), blue 1, blue 2, yellow 5 lake, blue 1 lake, yellow 5, yellow 6, red 40, red 40 lake, red 3, blue 2 lake, yellow 6 lake, phosphoric acid, potassium sorbate and sodium benzoate (preservatives). lemon filling-water, high fructose corn syrup, corn syrup, sugar, corn starch modified, palm oil, citric acid, sodium citrate, lemon pulp, lemon juice concentrate, sodium benzoate and potassium sorbate (preservatives), salt, gellan gum, lemon, mono - and diglycerides, propylene glycol, titanium dioxide (for color), polysorbate 60, yellow 5, yellow 6.","en:e102,en:e110,en:e127,en:e129,en:e132,en:e133,en:e1520,en:e171,en:e202,en:e211,en:e307,en:e319,en:e322,en:e322i,en:e330,en:e331,en:e338,en:e341,en:e341i,en:e410,en:e412,en:e414,en:e418,en:e435,en:e450,en:e450i,en:e471,en:e481,en:e491,en:e500,en:e500ii"
